1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 2200000057009141
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Thu Sep 07 13:56:01 CEST 2017
Mission Sample Count:  2744
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Thu Sep 07 13:56:01 CEST 2017
Total Mission Samples:  2744
Total Device Samples:  3357
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
17/10/17 01:56:01,C,3,57
17/10/17 04:56:01,C,3,57
17/10/17 07:56:01,C,3,57
17/10/17 10:56:01,C,6,075
17/10/17 13:56:01,C,21,093
17/10/17 16:56:01,C,9,581
17/10/17 19:56:01,C,5,574
17/10/17 22:56:01,C,4,071
18/10/17 01:56:01,C,4,573
18/10/17 04:56:01,C,5,074
18/10/17 07:56:01,C,4,573
18/10/17 10:56:01,C,7,077
18/10/17 13:56:01,C,7,077
18/10/17 16:56:01,C,5,074
18/10/17 19:56:01,C,4,071
18/10/17 22:56:01,C,1,065
19/10/17 01:56:01,C,1,065
19/10/17 04:56:01,C,1,566
19/10/17 07:56:01,C,1,065
19/10/17 10:56:01,C,2,067
19/10/17 13:56:01,C,3,57
19/10/17 16:56:01,C,4,573
19/10/17 19:56:01,C,3,57
19/10/17 22:56:01,C,4,071
20/10/17 01:56:01,C,3,57
20/10/17 04:56:01,C,2,568
20/10/17 07:56:01,C,1,566
20/10/17 10:56:01,C,2,568
20/10/17 13:56:01,C,17,591
20/10/17 16:56:01,C,10,583
20/10/17 19:56:01,C,7,578
20/10/17 22:56:01,C,4,573
21/10/17 01:56:01,C,3,57
21/10/17 04:56:01,C,4,071
21/10/17 07:56:01,C,3,57
21/10/17 10:56:01,C,3,069
21/10/17 13:56:01,C,15,589
21/10/17 16:56:01,C,10,082
21/10/17 19:56:01,C,7,077
21/10/17 22:56:01,C,5,574
22/10/17 01:56:01,C,5,074
22/10/17 04:56:01,C,3,57
22/10/17 07:56:01,C,1,566
22/10/17 10:56:01,C,1,065
22/10/17 13:56:01,C,16,59
22/10/17 16:56:01,C,5,574
22/10/17 19:56:01,C,1,065
22/10/17 22:56:01,C,0,062
23/10/17 01:56:01,C,-0,439
23/10/17 04:56:01,C,-0,439
23/10/17 07:56:01,C,-0,439
23/10/17 10:56:01,C,0,564
23/10/17 13:56:01,C,9,081
23/10/17 16:56:01,C,5,074
23/10/17 19:56:01,C,3,069
23/10/17 22:56:01,C,1,566
24/10/17 01:56:01,C,3,069
24/10/17 04:56:01,C,3,57
24/10/17 07:56:01,C,2,568
24/10/17 10:56:01,C,2,568
24/10/17 13:56:01,C,18,591
24/10/17 16:56:01,C,8,58
24/10/17 19:56:01,C,4,573
24/10/17 22:56:01,C,4,071
25/10/17 01:56:01,C,3,57
25/10/17 04:56:01,C,3,57
25/10/17 07:56:01,C,3,069
25/10/17 10:56:01,C,4,071
25/10/17 13:56:01,C,22,093
25/10/17 16:56:01,C,9,581
25/10/17 19:56:01,C,6,576
25/10/17 22:56:01,C,5,574
26/10/17 01:56:01,C,5,074
26/10/17 04:56:01,C,5,574
26/10/17 07:56:01,C,5,574
26/10/17 10:56:01,C,6,075
26/10/17 13:56:01,C,22,593
26/10/17 16:56:01,C,9,081
26/10/17 19:56:01,C,6,075
26/10/17 22:56:01,C,5,074
27/10/17 01:56:01,C,4,573
27/10/17 04:56:01,C,4,071
27/10/17 07:56:01,C,4,573
27/10/17 10:56:01,C,5,074
27/10/17 13:56:01,C,20,593
27/10/17 16:56:01,C,8,58
27/10/17 19:56:01,C,4,071
27/10/17 22:56:01,C,3,069
28/10/17 01:56:01,C,2,067
28/10/17 04:56:01,C,0,564
28/10/17 07:56:01,C,-0,439
28/10/17 10:56:01,C,0,062
28/10/17 13:56:01,C,17,09
28/10/17 16:56:01,C,5,074
28/10/17 19:56:01,C,1,065
28/10/17 22:56:01,C,1,065
29/10/17 01:56:01,C,-0,439
29/10/17 03:56:01,C,-1,943
29/10/17 06:56:01,C,0,062
29/10/17 09:56:01,C,1,065
29/10/17 12:56:01,C,15,089
29/10/17 15:56:01,C,4,071
29/10/17 18:56:01,C,1,566
29/10/17 21:56:01,C,1,566
30/10/17 00:56:01,C,-0,439
30/10/17 03:56:01,C,-0,439
30/10/17 06:56:01,C,-0,94
30/10/17 09:56:01,C,0,062
30/10/17 12:56:01,C,15,589
30/10/17 15:56:01,C,3,069
30/10/17 18:56:01,C,0,564
30/10/17 21:56:01,C,-0,94
31/10/17 00:56:01,C,-1,441
31/10/17 03:56:01,C,-0,94
31/10/17 06:56:01,C,-1,441
31/10/17 09:56:01,C,-0,94
31/10/17 12:56:01,C,16,089
31/10/17 15:56:01,C,2,568
31/10/17 18:56:01,C,0,062
31/10/17 21:56:01,C,-0,439
