1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 9800000020944A41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Tue Jul 21 09:20:01 CEST 2015
Mission Sample Count:  2970
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Tue Jul 21 09:20:01 CEST 2015
Total Mission Samples:  2970
Total Device Samples:  9732
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
01/09/15 12:20:01,C,10,6
01/09/15 15:20:01,C,9,597
01/09/15 18:20:01,C,9,095
01/09/15 21:20:01,C,8,593
02/09/15 00:20:01,C,6,586
02/09/15 03:20:01,C,5,582
02/09/15 06:20:01,C,6,084
02/09/15 09:20:01,C,7,088
02/09/15 12:20:01,C,11,102
02/09/15 15:20:01,C,12,606
02/09/15 18:20:01,C,12,105
02/09/15 21:20:01,C,9,095
03/09/15 00:20:01,C,7,59
03/09/15 03:20:01,C,7,088
03/09/15 06:20:01,C,6,084
03/09/15 09:20:01,C,6,586
03/09/15 12:20:01,C,8,593
03/09/15 15:20:01,C,8,593
03/09/15 18:20:01,C,7,59
03/09/15 21:20:01,C,6,084
04/09/15 00:20:01,C,5,582
04/09/15 03:20:01,C,5,582
04/09/15 06:20:01,C,5,582
04/09/15 09:20:01,C,6,084
04/09/15 12:20:01,C,7,088
04/09/15 15:20:01,C,8,091
04/09/15 18:20:01,C,8,091
04/09/15 21:20:01,C,4,577
05/09/15 00:20:01,C,4,075
05/09/15 03:20:01,C,4,075
05/09/15 06:20:01,C,2,568
05/09/15 09:20:01,C,3,573
05/09/15 12:20:01,C,6,586
05/09/15 15:20:01,C,8,593
05/09/15 18:20:01,C,7,59
05/09/15 21:20:01,C,5,582
06/09/15 00:20:01,C,5,079
06/09/15 03:20:01,C,3,573
06/09/15 06:20:01,C,1,563
06/09/15 09:20:01,C,1,06
06/09/15 12:20:01,C,5,582
06/09/15 15:20:01,C,7,088
06/09/15 18:20:01,C,8,091
06/09/15 21:20:01,C,6,586
07/09/15 00:20:01,C,5,582
07/09/15 03:20:01,C,3,573
07/09/15 06:20:01,C,1,563
07/09/15 09:20:01,C,1,06
07/09/15 12:20:01,C,6,084
07/09/15 15:20:01,C,9,095
07/09/15 18:20:01,C,8,593
07/09/15 21:20:01,C,7,59
08/09/15 00:20:01,C,7,088
08/09/15 03:20:01,C,4,577
08/09/15 06:20:01,C,4,075
08/09/15 09:20:01,C,4,075
08/09/15 12:20:01,C,8,091
08/09/15 15:20:01,C,10,6
08/09/15 18:20:01,C,9,597
08/09/15 21:20:01,C,7,59
09/09/15 00:20:01,C,6,586
09/09/15 03:20:01,C,4,075
09/09/15 06:20:01,C,2,568
09/09/15 09:20:01,C,2,568
09/09/15 12:20:01,C,7,088
09/09/15 15:20:01,C,9,095
09/09/15 18:20:01,C,9,095
09/09/15 21:20:01,C,7,59
10/09/15 00:20:01,C,6,084
10/09/15 03:20:01,C,4,577
10/09/15 06:20:01,C,5,079
10/09/15 09:20:01,C,5,079
10/09/15 12:20:01,C,5,582
10/09/15 15:20:01,C,8,593
10/09/15 18:20:01,C,8,593
10/09/15 21:20:01,C,5,582
11/09/15 00:20:01,C,4,075
11/09/15 03:20:01,C,3,573
11/09/15 06:20:01,C,3,07
11/09/15 09:20:01,C,3,07
11/09/15 12:20:01,C,7,59
11/09/15 15:20:01,C,9,095
11/09/15 18:20:01,C,9,597
11/09/15 21:20:01,C,6,586
12/09/15 00:20:01,C,5,582
12/09/15 03:20:01,C,6,586
12/09/15 06:20:01,C,7,59
12/09/15 09:20:01,C,8,091
