1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 9800000020944A41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Mon Jul 21 17:01:01 CEST 2014
Mission Sample Count:  2913
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Mon Jul 21 17:01:01 CEST 2014
Total Mission Samples:  2913
Total Device Samples:  6762
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
13/09/14 14:01:01,C,10,6
13/09/14 17:01:01,C,12,105
13/09/14 20:01:01,C,11,102
13/09/14 23:01:01,C,9,597
14/09/14 02:01:01,C,8,091
14/09/14 05:01:01,C,7,59
14/09/14 08:01:01,C,6,586
14/09/14 11:01:01,C,7,59
14/09/14 14:01:01,C,11,603
14/09/14 17:01:01,C,11,102
14/09/14 20:01:01,C,7,088
14/09/14 23:01:01,C,6,084
15/09/14 02:01:01,C,5,079
15/09/14 05:01:01,C,4,075
15/09/14 08:01:01,C,4,075
15/09/14 11:01:01,C,5,582
15/09/14 14:01:01,C,9,095
15/09/14 17:01:01,C,10,098
15/09/14 20:01:01,C,8,091
15/09/14 23:01:01,C,6,084
16/09/14 02:01:01,C,5,079
16/09/14 05:01:01,C,4,577
16/09/14 08:01:01,C,4,075
16/09/14 11:01:01,C,5,582
16/09/14 14:01:01,C,9,095
16/09/14 17:01:01,C,9,597
16/09/14 20:01:01,C,9,597
16/09/14 23:01:01,C,8,091
17/09/14 02:01:01,C,7,088
17/09/14 05:01:01,C,6,586
17/09/14 08:01:01,C,6,586
17/09/14 11:01:01,C,8,091
17/09/14 14:01:01,C,9,597
17/09/14 17:01:01,C,11,603
17/09/14 20:01:01,C,10,098
17/09/14 23:01:01,C,7,59
18/09/14 02:01:01,C,6,586
18/09/14 05:01:01,C,6,586
18/09/14 08:01:01,C,6,084
18/09/14 11:01:01,C,7,59
18/09/14 14:01:01,C,10,098
18/09/14 17:01:01,C,10,098
18/09/14 20:01:01,C,9,597
18/09/14 23:01:01,C,8,593
19/09/14 02:01:01,C,7,088
19/09/14 05:01:01,C,6,084
19/09/14 08:01:01,C,6,084
19/09/14 11:01:01,C,7,59
19/09/14 14:01:01,C,9,597
19/09/14 17:01:01,C,9,597
19/09/14 20:01:01,C,8,091
19/09/14 23:01:01,C,6,586
20/09/14 02:01:01,C,6,586
20/09/14 05:01:01,C,6,084
20/09/14 08:01:01,C,5,079
20/09/14 11:01:01,C,7,088
20/09/14 14:01:01,C,10,6
20/09/14 17:01:01,C,11,102
20/09/14 20:01:01,C,9,095
20/09/14 23:01:01,C,6,586
21/09/14 02:01:01,C,6,084
21/09/14 05:01:01,C,5,079
21/09/14 08:01:01,C,5,582
21/09/14 11:01:01,C,7,59
21/09/14 14:01:01,C,9,597
21/09/14 17:01:01,C,11,102
21/09/14 20:01:01,C,9,095
21/09/14 23:01:01,C,7,59
22/09/14 02:01:01,C,6,586
22/09/14 05:01:01,C,6,084
22/09/14 08:01:01,C,5,582
22/09/14 11:01:01,C,7,088
22/09/14 14:01:01,C,9,597
22/09/14 17:01:01,C,9,597
22/09/14 20:01:01,C,8,091
22/09/14 23:01:01,C,7,088
23/09/14 02:01:01,C,6,084
23/09/14 05:01:01,C,5,582
23/09/14 08:01:01,C,4,577
23/09/14 11:01:01,C,6,586
23/09/14 14:01:01,C,8,593
23/09/14 17:01:01,C,10,6
23/09/14 20:01:01,C,9,095
23/09/14 23:01:01,C,8,091
24/09/14 02:01:01,C,6,084
24/09/14 05:01:01,C,5,079
24/09/14 08:01:01,C,4,075
24/09/14 11:01:01,C,4,075
24/09/14 14:01:01,C,8,593
24/09/14 17:01:01,C,8,091
24/09/14 20:01:01,C,4,577
24/09/14 23:01:01,C,5,079
25/09/14 02:01:01,C,4,075
25/09/14 05:01:01,C,3,573
25/09/14 08:01:01,C,1,563
25/09/14 11:01:01,C,1,06
25/09/14 14:01:01,C,3,07
25/09/14 17:01:01,C,5,079
25/09/14 20:01:01,C,4,075
25/09/14 23:01:01,C,2,065
26/09/14 02:01:01,C,1,06
26/09/14 05:01:01,C,0,558
26/09/14 08:01:01,C,0,558
26/09/14 11:01:01,C,1,06
26/09/14 14:01:01,C,5,079
26/09/14 17:01:01,C,6,586
26/09/14 20:01:01,C,5,079
26/09/14 23:01:01,C,3,573
27/09/14 02:01:01,C,2,568
27/09/14 05:01:01,C,2,568
27/09/14 08:01:01,C,2,065
27/09/14 11:01:01,C,2,568
27/09/14 14:01:01,C,6,586
27/09/14 17:01:01,C,8,091
27/09/14 20:01:01,C,6,084
27/09/14 23:01:01,C,4,075
28/09/14 02:01:01,C,3,573
28/09/14 05:01:01,C,4,075
28/09/14 08:01:01,C,4,577
28/09/14 11:01:01,C,6,586
28/09/14 14:01:01,C,9,095
28/09/14 17:01:01,C,8,593
28/09/14 20:01:01,C,7,59
28/09/14 23:01:01,C,7,088
29/09/14 02:01:01,C,7,088
29/09/14 05:01:01,C,6,586
29/09/14 08:01:01,C,5,079
29/09/14 11:01:01,C,5,079
29/09/14 14:01:01,C,8,593
29/09/14 17:01:01,C,9,095
29/09/14 20:01:01,C,8,091
29/09/14 23:01:01,C,7,088
30/09/14 02:01:01,C,6,084
30/09/14 05:01:01,C,4,577
30/09/14 08:01:01,C,4,075
30/09/14 11:01:01,C,6,084
30/09/14 14:01:01,C,8,091
30/09/14 17:01:01,C,8,593
30/09/14 20:01:01,C,7,59
30/09/14 23:01:01,C,6,586
01/10/14 02:01:01,C,5,582
01/10/14 05:01:01,C,4,075
01/10/14 08:01:01,C,4,075
01/10/14 11:01:01,C,6,084
01/10/14 14:01:01,C,8,593
01/10/14 17:01:01,C,8,593
01/10/14 20:01:01,C,8,091
01/10/14 23:01:01,C,7,088
02/10/14 02:01:01,C,5,582
02/10/14 05:01:01,C,3,573
02/10/14 08:01:01,C,2,568
02/10/14 11:01:01,C,2,568
02/10/14 14:01:01,C,5,582
02/10/14 17:01:01,C,7,088
02/10/14 20:01:01,C,6,586
02/10/14 23:01:01,C,4,577
03/10/14 02:01:01,C,3,573
03/10/14 05:01:01,C,2,568
03/10/14 08:01:01,C,1,563
03/10/14 11:01:01,C,1,563
03/10/14 14:01:01,C,5,079
03/10/14 17:01:01,C,6,586
03/10/14 20:01:01,C,6,586
03/10/14 23:01:01,C,5,582
04/10/14 02:01:01,C,4,075
04/10/14 05:01:01,C,3,573
04/10/14 08:01:01,C,2,568
04/10/14 11:01:01,C,2,568
04/10/14 14:01:01,C,5,079
04/10/14 17:01:01,C,6,586
04/10/14 20:01:01,C,6,084
04/10/14 23:01:01,C,6,084
05/10/14 02:01:01,C,5,079
05/10/14 05:01:01,C,4,577
05/10/14 08:01:01,C,4,577
05/10/14 11:01:01,C,5,079
05/10/14 14:01:01,C,6,586
05/10/14 17:01:01,C,6,586
05/10/14 20:01:01,C,5,079
05/10/14 23:01:01,C,4,075
06/10/14 02:01:01,C,3,07
06/10/14 05:01:01,C,3,07
06/10/14 08:01:01,C,3,07
06/10/14 11:01:01,C,3,07
06/10/14 14:01:01,C,6,084
06/10/14 17:01:01,C,6,586
06/10/14 20:01:01,C,5,079
06/10/14 23:01:01,C,4,577
07/10/14 02:01:01,C,4,577
07/10/14 05:01:01,C,4,075
07/10/14 08:01:01,C,4,075
07/10/14 11:01:01,C,5,582
07/10/14 14:01:01,C,8,593
07/10/14 17:01:01,C,10,098
07/10/14 20:01:01,C,7,088
07/10/14 23:01:01,C,5,079
08/10/14 02:01:01,C,4,075
08/10/14 05:01:01,C,4,075
08/10/14 08:01:01,C,3,07
08/10/14 11:01:01,C,4,075
08/10/14 14:01:01,C,7,088
08/10/14 17:01:01,C,7,59
08/10/14 20:01:01,C,6,084
08/10/14 23:01:01,C,6,084
09/10/14 02:01:01,C,6,084
09/10/14 05:01:01,C,6,084
09/10/14 08:01:01,C,6,084
09/10/14 11:01:01,C,7,088
09/10/14 14:01:01,C,9,095
09/10/14 17:01:01,C,9,597
09/10/14 20:01:01,C,8,091
09/10/14 23:01:01,C,7,088
10/10/14 02:01:01,C,6,084
10/10/14 05:01:01,C,6,084
10/10/14 08:01:01,C,5,079
10/10/14 11:01:01,C,6,084
10/10/14 14:01:01,C,6,586
10/10/14 17:01:01,C,7,59
10/10/14 20:01:01,C,6,084
10/10/14 23:01:01,C,6,084
11/10/14 02:01:01,C,4,075
11/10/14 05:01:01,C,3,07
11/10/14 08:01:01,C,2,568
11/10/14 11:01:01,C,2,568
11/10/14 14:01:01,C,5,582
11/10/14 17:01:01,C,6,586
11/10/14 20:01:01,C,6,084
11/10/14 23:01:01,C,5,582
12/10/14 02:01:01,C,5,079
12/10/14 05:01:01,C,5,079
12/10/14 08:01:01,C,4,075
12/10/14 11:01:01,C,5,079
12/10/14 14:01:01,C,5,582
12/10/14 17:01:01,C,6,084
12/10/14 20:01:01,C,4,577
12/10/14 23:01:01,C,3,07
13/10/14 02:01:01,C,2,568
13/10/14 05:01:01,C,2,568
13/10/14 08:01:01,C,1,563
13/10/14 11:01:01,C,1,563
13/10/14 14:01:01,C,3,573
13/10/14 17:01:01,C,5,582
13/10/14 20:01:01,C,4,577
13/10/14 23:01:01,C,2,568
14/10/14 02:01:01,C,2,568
14/10/14 05:01:01,C,2,065
14/10/14 08:01:01,C,1,563
14/10/14 11:01:01,C,3,07
14/10/14 14:01:01,C,4,577
14/10/14 17:01:01,C,5,079
14/10/14 20:01:01,C,3,573
14/10/14 23:01:01,C,2,065
15/10/14 02:01:01,C,1,563
15/10/14 05:01:01,C,1,06
15/10/14 08:01:01,C,1,06
15/10/14 11:01:01,C,2,065
15/10/14 14:01:01,C,5,582
15/10/14 17:01:01,C,6,586
15/10/14 20:01:01,C,5,079
15/10/14 23:01:01,C,4,075
16/10/14 02:01:01,C,3,573
16/10/14 05:01:01,C,3,573
16/10/14 08:01:01,C,4,075
16/10/14 11:01:01,C,5,079
16/10/14 14:01:01,C,7,59
16/10/14 17:01:01,C,8,593
16/10/14 20:01:01,C,6,084
16/10/14 23:01:01,C,5,582
17/10/14 02:01:01,C,4,577
17/10/14 05:01:01,C,3,573
17/10/14 08:01:01,C,3,573
17/10/14 11:01:01,C,4,075
17/10/14 14:01:01,C,6,586
17/10/14 17:01:01,C,7,088
