1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 3B00000020954841
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Tue Jul 22 14:00:01 CEST 2014
Mission Sample Count:  2928
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Tue Jul 22 14:00:01 CEST 2014
Total Mission Samples:  2928
Total Device Samples:  6784
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
06/09/14 14:00:01,C,16,114
06/09/14 17:00:01,C,18,618
06/09/14 20:00:01,C,15,112
06/09/14 23:00:01,C,12,105
07/09/14 02:00:01,C,10,6
07/09/14 05:00:01,C,9,597
07/09/14 08:00:01,C,8,593
07/09/14 11:00:01,C,11,102
07/09/14 14:00:01,C,16,615
07/09/14 17:00:01,C,16,615
07/09/14 20:00:01,C,12,606
07/09/14 23:00:01,C,10,098
08/09/14 02:00:01,C,9,095
08/09/14 05:00:01,C,8,091
08/09/14 08:00:01,C,7,59
08/09/14 11:00:01,C,10,6
08/09/14 14:00:01,C,13,609
08/09/14 17:00:01,C,12,606
08/09/14 20:00:01,C,12,105
08/09/14 23:00:01,C,9,597
09/09/14 02:00:01,C,9,095
09/09/14 05:00:01,C,7,088
09/09/14 08:00:01,C,6,084
09/09/14 11:00:01,C,8,091
09/09/14 14:00:01,C,15,112
09/09/14 17:00:01,C,12,105
09/09/14 20:00:01,C,9,095
09/09/14 23:00:01,C,7,088
10/09/14 02:00:01,C,6,084
10/09/14 05:00:01,C,5,582
10/09/14 08:00:01,C,4,577
10/09/14 11:00:01,C,7,088
10/09/14 14:00:01,C,12,606
10/09/14 17:00:01,C,16,114
10/09/14 20:00:01,C,13,609
10/09/14 23:00:01,C,10,6
11/09/14 02:00:01,C,9,597
11/09/14 05:00:01,C,7,59
11/09/14 08:00:01,C,7,088
11/09/14 11:00:01,C,9,095
11/09/14 14:00:01,C,16,114
11/09/14 17:00:01,C,17,116
11/09/14 20:00:01,C,13,609
11/09/14 23:00:01,C,10,098
12/09/14 02:00:01,C,8,593
12/09/14 05:00:01,C,7,59
12/09/14 08:00:01,C,6,586
12/09/14 11:00:01,C,8,091
12/09/14 14:00:01,C,16,114
12/09/14 17:00:01,C,19,119
12/09/14 20:00:01,C,14,11
12/09/14 23:00:01,C,11,603
13/09/14 02:00:01,C,9,597
13/09/14 05:00:01,C,8,091
13/09/14 08:00:01,C,6,586
13/09/14 11:00:01,C,9,095
13/09/14 14:00:01,C,16,114
13/09/14 17:00:01,C,18,118
13/09/14 20:00:01,C,14,11
13/09/14 23:00:01,C,11,102
14/09/14 02:00:01,C,9,597
14/09/14 05:00:01,C,9,095
14/09/14 08:00:01,C,8,091
14/09/14 11:00:01,C,10,098
14/09/14 14:00:01,C,14,11
14/09/14 17:00:01,C,10,098
14/09/14 20:00:01,C,9,597
14/09/14 23:00:01,C,8,593
