1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: ED00000056F73441
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Wed Aug 15 17:00:01 CEST 2018
Mission Sample Count:  2896
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Wed Aug 15 17:00:01 CEST 2018
Total Mission Samples:  2896
Total Device Samples:  6253
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
30/09/18 11:00:01,C,4,574
30/09/18 14:00:01,C,6,078
30/09/18 17:00:01,C,7,081
30/09/18 20:00:01,C,7,081
30/09/18 23:00:01,C,6,58
01/10/18 02:00:01,C,4,072
01/10/18 05:00:01,C,3,069
01/10/18 08:00:01,C,1,563
01/10/18 11:00:01,C,1,061
01/10/18 14:00:01,C,3,069
01/10/18 17:00:01,C,2,567
01/10/18 20:00:01,C,1,061
01/10/18 23:00:01,C,0,058
02/10/18 02:00:01,C,-0,947
02/10/18 05:00:01,C,-0,947
02/10/18 08:00:01,C,-0,947
02/10/18 11:00:01,C,-0,947
02/10/18 14:00:01,C,1,061
02/10/18 17:00:01,C,4,072
02/10/18 20:00:01,C,3,069
02/10/18 23:00:01,C,3,069
03/10/18 02:00:01,C,3,069
03/10/18 05:00:01,C,3,57
03/10/18 08:00:01,C,3,069
03/10/18 11:00:01,C,3,57
03/10/18 14:00:01,C,5,577
03/10/18 17:00:01,C,5,577
03/10/18 20:00:01,C,4,574
03/10/18 23:00:01,C,2,567
04/10/18 02:00:01,C,2,065
04/10/18 05:00:01,C,2,065
04/10/18 08:00:01,C,1,563
04/10/18 11:00:01,C,2,567
04/10/18 14:00:01,C,6,078
04/10/18 17:00:01,C,7,081
04/10/18 20:00:01,C,5,577
04/10/18 23:00:01,C,4,072
05/10/18 02:00:01,C,3,57
05/10/18 05:00:01,C,3,069
05/10/18 08:00:01,C,2,567
05/10/18 11:00:01,C,2,567
05/10/18 14:00:01,C,5,577
05/10/18 17:00:01,C,7,583
05/10/18 20:00:01,C,6,58
05/10/18 23:00:01,C,4,072
06/10/18 02:00:01,C,3,069
06/10/18 05:00:01,C,2,065
06/10/18 08:00:01,C,1,563
06/10/18 11:00:01,C,2,065
06/10/18 14:00:01,C,5,075
06/10/18 17:00:01,C,7,583
06/10/18 20:00:01,C,7,081
06/10/18 23:00:01,C,5,075
07/10/18 02:00:01,C,4,574
07/10/18 05:00:01,C,2,065
07/10/18 08:00:01,C,2,065
07/10/18 11:00:01,C,2,065
07/10/18 14:00:01,C,2,567
07/10/18 17:00:01,C,3,069
07/10/18 20:00:01,C,2,567
07/10/18 23:00:01,C,2,065
08/10/18 02:00:01,C,2,065
08/10/18 05:00:01,C,1,563
08/10/18 08:00:01,C,1,061
08/10/18 11:00:01,C,1,563
08/10/18 14:00:01,C,2,567
08/10/18 17:00:01,C,2,567
08/10/18 20:00:01,C,2,065
08/10/18 23:00:01,C,1,563
09/10/18 02:00:01,C,1,563
09/10/18 05:00:01,C,1,563
09/10/18 08:00:01,C,1,061
09/10/18 11:00:01,C,1,563
09/10/18 14:00:01,C,2,065
09/10/18 17:00:01,C,3,069
09/10/18 20:00:01,C,3,069
09/10/18 23:00:01,C,2,065
10/10/18 02:00:01,C,1,061
10/10/18 05:00:01,C,1,563
10/10/18 08:00:01,C,1,563
10/10/18 11:00:01,C,2,567
10/10/18 14:00:01,C,4,072
10/10/18 17:00:01,C,4,574
10/10/18 20:00:01,C,4,072
10/10/18 23:00:01,C,3,57
11/10/18 02:00:01,C,2,567
11/10/18 05:00:01,C,1,563
11/10/18 08:00:01,C,1,061
11/10/18 11:00:01,C,1,563
11/10/18 14:00:01,C,5,075
11/10/18 17:00:01,C,6,58
11/10/18 20:00:01,C,5,577
11/10/18 23:00:01,C,4,574
12/10/18 02:00:01,C,4,072
12/10/18 05:00:01,C,5,075
12/10/18 08:00:01,C,4,072
12/10/18 11:00:01,C,5,075
12/10/18 14:00:01,C,7,081
12/10/18 17:00:01,C,7,081
12/10/18 20:00:01,C,5,577
12/10/18 23:00:01,C,4,574
13/10/18 02:00:01,C,3,069
13/10/18 05:00:01,C,3,57
13/10/18 08:00:01,C,3,57
13/10/18 11:00:01,C,4,072
13/10/18 14:00:01,C,6,078
13/10/18 17:00:01,C,7,583
13/10/18 20:00:01,C,7,081
13/10/18 23:00:01,C,5,577
14/10/18 02:00:01,C,5,577
14/10/18 05:00:01,C,5,577
14/10/18 08:00:01,C,5,577
14/10/18 11:00:01,C,5,577
14/10/18 14:00:01,C,6,078
14/10/18 17:00:01,C,5,577
14/10/18 20:00:01,C,5,075
14/10/18 23:00:01,C,3,069
15/10/18 02:00:01,C,3,069
15/10/18 05:00:01,C,2,065
15/10/18 08:00:01,C,2,065
15/10/18 11:00:01,C,2,065
15/10/18 14:00:01,C,3,069
15/10/18 17:00:01,C,4,072
15/10/18 20:00:01,C,3,57
15/10/18 23:00:01,C,3,069
16/10/18 02:00:01,C,2,065
16/10/18 05:00:01,C,1,563
16/10/18 08:00:01,C,0,559
16/10/18 11:00:01,C,1,061
16/10/18 14:00:01,C,3,069
16/10/18 17:00:01,C,4,072
16/10/18 20:00:01,C,3,57
16/10/18 23:00:01,C,3,069
17/10/18 02:00:01,C,3,069
17/10/18 05:00:01,C,3,069
17/10/18 08:00:01,C,2,567
17/10/18 11:00:01,C,2,065
17/10/18 14:00:01,C,5,075
17/10/18 17:00:01,C,6,58
17/10/18 20:00:01,C,5,577
17/10/18 23:00:01,C,4,072
18/10/18 02:00:01,C,3,57
18/10/18 05:00:01,C,2,567
18/10/18 08:00:01,C,3,57
18/10/18 11:00:01,C,4,072
18/10/18 14:00:01,C,5,075
18/10/18 17:00:01,C,5,577
