1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: A7000000209CCF41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 10800 second(s)
Mission Start Time:  Thu Jul 28 13:59:01 CEST 2016
Mission Sample Count:  3088
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Thu Jul 28 13:59:01 CEST 2016
Total Mission Samples:  3088
Total Device Samples:  12841
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
12/09/16 16:59:01,C,25,094
12/09/16 19:59:01,C,18,088
12/09/16 22:59:01,C,14,08
13/09/16 01:59:01,C,12,074
13/09/16 04:59:01,C,10,068
13/09/16 07:59:01,C,9,566
13/09/16 10:59:01,C,11,071
13/09/16 13:59:01,C,20,091
13/09/16 16:59:01,C,20,091
13/09/16 19:59:01,C,13,579
13/09/16 22:59:01,C,10,068
14/09/16 01:59:01,C,7,559
14/09/16 04:59:01,C,7,057
14/09/16 07:59:01,C,7,559
14/09/16 10:59:01,C,8,061
14/09/16 13:59:01,C,10,57
14/09/16 16:59:01,C,13,077
14/09/16 19:59:01,C,11,071
14/09/16 22:59:01,C,8,061
15/09/16 01:59:01,C,6,555
15/09/16 04:59:01,C,4,044
15/09/16 07:59:01,C,3,541
15/09/16 10:59:01,C,4,546
15/09/16 13:59:01,C,9,065
15/09/16 16:59:01,C,8,061
15/09/16 19:59:01,C,5,55
15/09/16 22:59:01,C,4,044
16/09/16 01:59:01,C,3,039
16/09/16 04:59:01,C,2,034
16/09/16 07:59:01,C,1,531
16/09/16 10:59:01,C,4,044
16/09/16 13:59:01,C,6,555
16/09/16 16:59:01,C,12,074
16/09/16 19:59:01,C,9,065
16/09/16 22:59:01,C,7,559
17/09/16 01:59:01,C,6,053
17/09/16 04:59:01,C,5,048
17/09/16 07:59:01,C,4,546
17/09/16 10:59:01,C,5,55
